attendance_id,employee_id,date,check_in,check_out,status
3685,123,2025-01-25,09:57:00,18:06:00,Present
3686,123,2025-01-26,09:23:00,18:00:00,Present
3687,123,2025-01-27,08:36:00,16:33:00,Present
3688,123,2025-01-28,09:46:00,18:34:00,Present
3689,123,2025-01-29,09:25:00,18:04:00,Present
3690,123,2025-01-30,09:06:00,17:10:00,Present
3691,124,2025-01-01,09:26:00,17:58:00,Present
3692,124,2025-01-02,08:57:00,16:46:00,Present
3693,124,2025-01-03,09:54:00,18:02:00,Present
3694,124,2025-01-04,09:15:00,17:59:00,Present
3695,124,2025-01-05,09:16:00,17:59:00,Present
3696,124,2025-01-06,09:17:00,16:57:00,Present
3697,124,2025-01-07,09:47:00,18:25:00,Present
3698,124,2025-01-08,09:58:00,18:34:00,Present
3699,124,2025-01-09,09:38:00,17:19:00,Present
3700,124,2025-01-10,09:28:00,17:43:00,Present
3701,124,2025-01-11,08:52:00,17:16:00,Present
3702,124,2025-01-12,,,Absent
3703,124,2025-01-13,09:47:00,18:24:00,Present
3704,124,2025-01-14,09:40:00,18:10:00,Present
3705,124,2025-01-15,09:26:00,17:24:00,Present
3706,124,2025-01-16,08:44:00,16:27:00,Present
3707,124,2025-01-17,09:43:00,18:08:00,Present
3708,124,2025-01-18,09:39:00,18:12:00,Present
3709,124,2025-01-19,09:14:00,17:37:00,Present
3710,124,2025-01-20,09:18:00,17:00:00,Present
3711,124,2025-01-21,09:21:00,17:55:00,Present
3712,124,2025-01-22,09:57:00,18:20:00,Present
3713,124,2025-01-23,09:36:00,18:02:00,Present
3714,124,2025-01-24,08:57:00,17:29:00,Present
3715,124,2025-01-25,09:49:00,17:34:00,Present
3716,124,2025-01-26,09:50:00,18:17:00,Present
3717,124,2025-01-27,08:45:00,17:29:00,Present
3718,124,2025-01-28,09:35:00,18:03:00,Present
3719,124,2025-01-29,09:31:00,18:08:00,Present
3720,124,2025-01-30,08:52:00,17:40:00,Present
3721,125,2025-01-01,09:59:00,18:04:00,Present
3722,125,2025-01-02,08:55:00,16:37:00,Present
3723,125,2025-01-03,09:52:00,18:13:00,Present
3724,125,2025-01-04,09:40:00,17:33:00,Present
3725,125,2025-01-05,08:47:00,17:25:00,Present
3726,125,2025-01-06,08:50:00,17:04:00,Present
3727,125,2025-01-07,,,Absent
3728,125,2025-01-08,08:46:00,16:54:00,Present
3729,125,2025-01-09,08:59:00,17:47:00,Present
3730,125,2025-01-10,09:28:00,17:21:00,Present
3731,125,2025-01-11,09:12:00,17:25:00,Present
3732,125,2025-01-12,09:38:00,18:04:00,Present
3733,125,2025-01-13,08:53:00,17:22:00,Present
3734,125,2025-01-14,09:23:00,17:22:00,Present
3735,125,2025-01-15,08:50:00,16:57:00,Present
3736,125,2025-01-16,09:30:00,17:59:00,Present
3737,125,2025-01-17,,,Leave
3738,125,2025-01-18,09:10:00,17:06:00,Present
3739,125,2025-01-19,09:26:00,17:45:00,Present
3740,125,2025-01-20,09:23:00,17:03:00,Present
3741,125,2025-01-21,09:08:00,17:32:00,Present
3742,125,2025-01-22,,,Leave
3743,125,2025-01-23,09:06:00,17:01:00,Present
3744,125,2025-01-24,08:48:00,17:24:00,Present
3745,125,2025-01-25,09:04:00,17:48:00,Present
3746,125,2025-01-26,,,Leave
3747,125,2025-01-27,09:53:00,18:18:00,Present
3748,125,2025-01-28,09:50:00,18:36:00,Present
3749,125,2025-01-29,09:50:00,18:35:00,Present
3750,125,2025-01-30,09:14:00,17:04:00,Present
3751,126,2025-01-01,08:54:00,17:14:00,Present
3752,126,2025-01-02,09:52:00,17:54:00,Present
3753,126,2025-01-03,09:30:00,17:55:00,Present
3754,126,2025-01-04,09:28:00,17:58:00,Present
3755,126,2025-01-05,08:30:00,16:36:00,Present
3756,126,2025-01-06,09:39:00,18:16:00,Present
3757,126,2025-01-07,08:37:00,16:53:00,Present
3758,126,2025-01-08,09:11:00,17:59:00,Present
3759,126,2025-01-09,08:57:00,17:25:00,Present
3760,126,2025-01-10,09:54:00,18:33:00,Present
3761,126,2025-01-11,08:49:00,17:14:00,Present
3762,126,2025-01-12,08:41:00,16:31:00,Present
3763,126,2025-01-13,09:12:00,17:27:00,Present
3764,126,2025-01-14,,,Leave
3765,126,2025-01-15,09:11:00,17:33:00,Present
3766,126,2025-01-16,09:19:00,17:46:00,Present
3767,126,2025-01-17,09:21:00,17:58:00,Present
3768,126,2025-01-18,08:34:00,16:38:00,Present
3769,126,2025-01-19,08:41:00,17:28:00,Present
3770,126,2025-01-20,09:14:00,17:01:00,Present
3771,126,2025-01-21,08:49:00,16:49:00,Present
3772,126,2025-01-22,,,Leave
3773,126,2025-01-23,09:18:00,17:04:00,Present
3774,126,2025-01-24,08:52:00,17:00:00,Present
3775,126,2025-01-25,09:28:00,18:05:00,Present
3776,126,2025-01-26,08:39:00,17:03:00,Present
3777,126,2025-01-27,08:42:00,16:40:00,Present
3778,126,2025-01-28,08:45:00,16:35:00,Present
3779,126,2025-01-29,09:48:00,17:33:00,Present
3780,126,2025-01-30,09:30:00,17:55:00,Present
3781,127,2025-01-01,09:03:00,17:21:00,Present
3782,127,2025-01-02,08:58:00,16:51:00,Present
3783,127,2025-01-03,09:10:00,17:24:00,Present
3784,127,2025-01-04,08:57:00,17:04:00,Present
3785,127,2025-01-05,09:48:00,18:22:00,Present
3786,127,2025-01-06,09:39:00,17:22:00,Present
3787,127,2025-01-07,09:42:00,18:24:00,Present
3788,127,2025-01-08,09:11:00,17:33:00,Present
3789,127,2025-01-09,,,Leave
3790,127,2025-01-10,08:51:00,16:49:00,Present
3791,127,2025-01-11,08:33:00,17:00:00,Present
3792,127,2025-01-12,08:46:00,17:22:00,Present
3793,127,2025-01-13,08:35:00,16:49:00,Present
3794,127,2025-01-14,08:56:00,17:24:00,Present
3795,127,2025-01-15,09:27:00,17:14:00,Present
3796,127,2025-01-16,08:45:00,17:33:00,Present
3797,127,2025-01-17,09:17:00,17:37:00,Present
3798,127,2025-01-18,09:26:00,17:51:00,Present
3799,127,2025-01-19,08:30:00,16:55:00,Present
3800,127,2025-01-20,09:59:00,18:39:00,Present
3801,127,2025-01-21,09:57:00,18:27:00,Present
3802,127,2025-01-22,09:50:00,18:20:00,Present
3803,127,2025-01-23,09:26:00,17:24:00,Present
3804,127,2025-01-24,08:54:00,16:57:00,Present
3805,127,2025-01-25,08:37:00,16:32:00,Present
3806,127,2025-01-26,09:30:00,17:22:00,Present
3807,127,2025-01-27,08:45:00,16:34:00,Present
3808,127,2025-01-28,09:34:00,18:05:00,Present
3809,127,2025-01-29,09:31:00,17:40:00,Present
3810,127,2025-01-30,08:49:00,17:29:00,Present
3811,128,2025-01-01,09:34:00,17:20:00,Present
3812,128,2025-01-02,09:50:00,18:14:00,Present
3813,128,2025-01-03,09:29:00,18:11:00,Present
3814,128,2025-01-04,08:31:00,17:06:00,Present
3815,128,2025-01-05,09:13:00,18:00:00,Present
3816,128,2025-01-06,09:26:00,18:08:00,Present
3817,128,2025-01-07,,,Absent
3818,128,2025-01-08,09:42:00,17:27:00,Present
3819,128,2025-01-09,09:17:00,17:56:00,Present
3820,128,2025-01-10,09:07:00,17:47:00,Present
3821,128,2025-01-11,08:51:00,17:06:00,Present
3822,128,2025-01-12,,,Leave
3823,128,2025-01-13,09:51:00,18:23:00,Present
3824,128,2025-01-14,,,Absent
3825,128,2025-01-15,08:56:00,16:59:00,Present
3826,128,2025-01-16,08:33:00,16:28:00,Present
3827,128,2025-01-17,08:48:00,16:51:00,Present
3828,128,2025-01-18,09:57:00,17:48:00,Present
3829,128,2025-01-19,09:13:00,17:08:00,Present
3830,128,2025-01-20,09:09:00,16:53:00,Present
3831,128,2025-01-21,08:46:00,17:16:00,Present
3832,128,2025-01-22,09:41:00,18:28:00,Present
3833,128,2025-01-23,08:31:00,17:00:00,Present
3834,128,2025-01-24,08:30:00,16:52:00,Present
3835,128,2025-01-25,09:00:00,17:07:00,Present
3836,128,2025-01-26,09:34:00,17:34:00,Present
3837,128,2025-01-27,09:37:00,17:18:00,Present
3838,128,2025-01-28,,,Leave
3839,128,2025-01-29,08:46:00,17:30:00,Present
3840,128,2025-01-30,08:35:00,16:29:00,Present
3841,129,2025-01-01,08:56:00,16:41:00,Present
3842,129,2025-01-02,09:29:00,18:12:00,Present
3843,129,2025-01-03,,,Absent
3844,129,2025-01-04,08:48:00,16:52:00,Present
3845,129,2025-01-05,09:56:00,18:10:00,Present
3846,129,2025-01-06,09:28:00,17:51:00,Present
3847,129,2025-01-07,08:38:00,17:07:00,Present
3848,129,2025-01-08,09:51:00,17:36:00,Present
3849,129,2025-01-09,09:29:00,17:58:00,Present
3850,129,2025-01-10,09:47:00,17:52:00,Present
3851,129,2025-01-11,,,Absent
3852,129,2025-01-12,,,Absent
3853,129,2025-01-13,08:38:00,16:25:00,Present
3854,129,2025-01-14,09:36:00,17:45:00,Present
3855,129,2025-01-15,08:39:00,16:23:00,Present
3856,129,2025-01-16,09:49:00,18:36:00,Present
3857,129,2025-01-17,,,Leave
3858,129,2025-01-18,09:50:00,17:32:00,Present
3859,129,2025-01-19,09:11:00,17:15:00,Present
3860,129,2025-01-20,09:09:00,17:14:00,Present
3861,129,2025-01-21,09:31:00,18:09:00,Present
3862,129,2025-01-22,08:41:00,17:10:00,Present
3863,129,2025-01-23,09:45:00,17:37:00,Present
3864,129,2025-01-24,09:32:00,17:31:00,Present
3865,129,2025-01-25,08:37:00,17:20:00,Present
3866,129,2025-01-26,09:56:00,17:48:00,Present
3867,129,2025-01-27,,,Absent
3868,129,2025-01-28,09:14:00,18:02:00,Present
3869,129,2025-01-29,09:30:00,18:14:00,Present
3870,129,2025-01-30,09:28:00,17:22:00,Present
3871,130,2025-01-01,08:39:00,17:22:00,Present
3872,130,2025-01-02,09:21:00,17:45:00,Present
3873,130,2025-01-03,,,Absent
3874,130,2025-01-04,09:52:00,18:36:00,Present
3875,130,2025-01-05,09:21:00,17:43:00,Present
3876,130,2025-01-06,09:37:00,17:23:00,Present
3877,130,2025-01-07,08:54:00,17:25:00,Present
3878,130,2025-01-08,,,Absent
3879,130,2025-01-09,09:28:00,17:25:00,Present
3880,130,2025-01-10,09:27:00,17:17:00,Present
3881,130,2025-01-11,08:55:00,16:55:00,Present
3882,130,2025-01-12,09:21:00,17:50:00,Present
3883,130,2025-01-13,09:36:00,17:43:00,Present
3884,130,2025-01-14,08:37:00,17:06:00,Present
3885,130,2025-01-15,08:46:00,17:27:00,Present
3886,130,2025-01-16,09:23:00,18:04:00,Present
3887,130,2025-01-17,09:27:00,17:29:00,Present
3888,130,2025-01-18,08:32:00,16:31:00,Present
3889,130,2025-01-19,09:04:00,17:40:00,Present
3890,130,2025-01-20,09:08:00,17:41:00,Present
3891,130,2025-01-21,,,Leave
3892,130,2025-01-22,09:36:00,17:42:00,Present
3893,130,2025-01-23,08:37:00,16:43:00,Present
3894,130,2025-01-24,09:55:00,18:13:00,Present
3895,130,2025-01-25,,,Absent
3896,130,2025-01-26,08:38:00,16:28:00,Present
3897,130,2025-01-27,09:43:00,17:25:00,Present
3898,130,2025-01-28,08:39:00,17:22:00,Present
3899,130,2025-01-29,09:24:00,17:44:00,Present
3900,130,2025-01-30,09:21:00,17:49:00,Present
3901,131,2025-01-01,08:58:00,17:30:00,Present
3902,131,2025-01-02,08:41:00,17:26:00,Present
3903,131,2025-01-03,09:40:00,18:20:00,Present
3904,131,2025-01-04,09:07:00,17:09:00,Present
3905,131,2025-01-05,09:06:00,16:48:00,Present
3906,131,2025-01-06,09:39:00,18:00:00,Present
3907,131,2025-01-07,09:19:00,17:14:00,Present
3908,131,2025-01-08,08:46:00,17:21:00,Present
3909,131,2025-01-09,,,Absent
3910,131,2025-01-10,08:49:00,16:37:00,Present
3911,131,2025-01-11,09:09:00,17:55:00,Present
3912,131,2025-01-12,09:06:00,17:40:00,Present
3913,131,2025-01-13,,,Leave
3914,131,2025-01-14,09:20:00,17:49:00,Present
3915,131,2025-01-15,09:36:00,17:39:00,Present
3916,131,2025-01-16,08:33:00,16:15:00,Present
3917,131,2025-01-17,,,Absent
3918,131,2025-01-18,09:23:00,17:53:00,Present
3919,131,2025-01-19,09:24:00,18:06:00,Present
3920,131,2025-01-20,09:45:00,17:46:00,Present
3921,131,2025-01-21,09:00:00,17:13:00,Present
3922,131,2025-01-22,09:59:00,18:03:00,Present
3923,131,2025-01-23,09:09:00,17:27:00,Present
3924,131,2025-01-24,09:40:00,17:21:00,Present
3925,131,2025-01-25,09:50:00,17:52:00,Present
3926,131,2025-01-26,08:30:00,17:16:00,Present
3927,131,2025-01-27,08:33:00,16:24:00,Present
3928,131,2025-01-28,09:48:00,17:55:00,Present
3929,131,2025-01-29,08:47:00,16:49:00,Present
3930,131,2025-01-30,09:57:00,18:02:00,Present
3931,132,2025-01-01,08:34:00,17:19:00,Present
3932,132,2025-01-02,08:36:00,16:43:00,Present
3933,132,2025-01-03,09:34:00,17:47:00,Present
3934,132,2025-01-04,08:55:00,16:50:00,Present
3935,132,2025-01-05,08:49:00,17:09:00,Present
3936,132,2025-01-06,08:53:00,17:35:00,Present
3937,132,2025-01-07,09:06:00,17:11:00,Present
3938,132,2025-01-08,,,Leave
3939,132,2025-01-09,08:58:00,17:01:00,Present
3940,132,2025-01-10,09:41:00,18:22:00,Present
3941,132,2025-01-11,08:32:00,16:46:00,Present
3942,132,2025-01-12,09:18:00,17:06:00,Present
3943,132,2025-01-13,09:20:00,17:07:00,Present
3944,132,2025-01-14,08:32:00,16:40:00,Present
3945,132,2025-01-15,09:18:00,18:00:00,Present
3946,132,2025-01-16,08:37:00,16:27:00,Present
3947,132,2025-01-17,09:13:00,17:43:00,Present
3948,132,2025-01-18,,,Absent
3949,132,2025-01-19,08:47:00,16:58:00,Present
3950,132,2025-01-20,,,Leave
3951,132,2025-01-21,09:37:00,17:56:00,Present
3952,132,2025-01-22,09:19:00,17:54:00,Present
3953,132,2025-01-23,08:32:00,17:10:00,Present
3954,132,2025-01-24,09:35:00,18:19:00,Present
3955,132,2025-01-25,09:32:00,17:21:00,Present
3956,132,2025-01-26,09:17:00,17:53:00,Present
3957,132,2025-01-27,09:39:00,18:13:00,Present
3958,132,2025-01-28,,,Leave
3959,132,2025-01-29,09:17:00,17:38:00,Present
3960,132,2025-01-30,09:59:00,17:41:00,Present
3961,133,2025-01-01,09:43:00,17:35:00,Present
3962,133,2025-01-02,09:02:00,17:06:00,Present
3963,133,2025-01-03,09:33:00,17:50:00,Present
3964,133,2025-01-04,09:03:00,17:48:00,Present
3965,133,2025-01-05,09:08:00,17:57:00,Present
3966,133,2025-01-06,,,Leave
3967,133,2025-01-07,09:40:00,17:37:00,Present
3968,133,2025-01-08,09:18:00,17:24:00,Present
3969,133,2025-01-09,08:52:00,17:00:00,Present
3970,133,2025-01-10,09:55:00,17:40:00,Present
3971,133,2025-01-11,,,Absent
3972,133,2025-01-12,09:59:00,18:11:00,Present
3973,133,2025-01-13,09:56:00,18:30:00,Present
3974,133,2025-01-14,09:16:00,17:41:00,Present
3975,133,2025-01-15,09:50:00,17:36:00,Present
3976,133,2025-01-16,09:17:00,18:01:00,Present
3977,133,2025-01-17,08:49:00,16:55:00,Present
3978,133,2025-01-18,,,Absent
3979,133,2025-01-19,09:20:00,17:56:00,Present
3980,133,2025-01-20,09:48:00,18:09:00,Present
3981,133,2025-01-21,08:33:00,17:09:00,Present
3982,133,2025-01-22,09:03:00,17:37:00,Present
3983,133,2025-01-23,08:35:00,16:30:00,Present
3984,133,2025-01-24,09:41:00,18:04:00,Present
3985,133,2025-01-25,08:34:00,16:39:00,Present
3986,133,2025-01-26,08:51:00,16:50:00,Present
3987,133,2025-01-27,09:17:00,17:52:00,Present
3988,133,2025-01-28,09:57:00,18:31:00,Present
3989,133,2025-01-29,09:40:00,18:14:00,Present
3990,133,2025-01-30,09:28:00,17:22:00,Present
3991,134,2025-01-01,,,Leave
3992,134,2025-01-02,09:40:00,18:01:00,Present
3993,134,2025-01-03,08:38:00,17:21:00,Present
3994,134,2025-01-04,09:40:00,17:59:00,Present
3995,134,2025-01-05,09:34:00,17:33:00,Present
3996,134,2025-01-06,08:52:00,16:45:00,Present
3997,134,2025-01-07,08:49:00,17:03:00,Present
3998,134,2025-01-08,09:25:00,17:56:00,Present
3999,134,2025-01-09,09:03:00,17:52:00,Present
4000,134,2025-01-10,09:18:00,17:06:00,Present
4001,134,2025-01-11,09:43:00,18:03:00,Present
4002,134,2025-01-12,08:54:00,17:16:00,Present
4003,134,2025-01-13,08:30:00,16:28:00,Present
4004,134,2025-01-14,09:03:00,17:03:00,Present
4005,134,2025-01-15,08:42:00,16:49:00,Present
4006,134,2025-01-16,08:33:00,16:31:00,Present
4007,134,2025-01-17,,,Absent
4008,134,2025-01-18,09:36:00,18:21:00,Present
4009,134,2025-01-19,09:40:00,17:21:00,Present
4010,134,2025-01-20,09:12:00,17:12:00,Present
4011,134,2025-01-21,08:54:00,16:36:00,Present
4012,134,2025-01-22,09:24:00,17:35:00,Present
4013,134,2025-01-23,08:39:00,17:06:00,Present
4014,134,2025-01-24,09:08:00,17:21:00,Present
4015,134,2025-01-25,09:35:00,18:24:00,Present
4016,134,2025-01-26,08:32:00,16:33:00,Present
4017,134,2025-01-27,,,Leave
4018,134,2025-01-28,09:56:00,17:37:00,Present
4019,134,2025-01-29,09:34:00,18:00:00,Present
4020,134,2025-01-30,,,Leave
4021,135,2025-01-01,09:52:00,17:47:00,Present
4022,135,2025-01-02,09:30:00,17:41:00,Present
4023,135,2025-01-03,08:54:00,16:56:00,Present
4024,135,2025-01-04,09:19:00,17:03:00,Present
4025,135,2025-01-05,08:43:00,16:49:00,Present
4026,135,2025-01-06,,,Leave
4027,135,2025-01-07,08:35:00,17:15:00,Present
4028,135,2025-01-08,09:57:00,18:29:00,Present
4029,135,2025-01-09,,,Absent
4030,135,2025-01-10,08:59:00,17:16:00,Present
4031,135,2025-01-11,09:09:00,17:08:00,Present
4032,135,2025-01-12,08:49:00,17:27:00,Present
4033,135,2025-01-13,08:45:00,17:07:00,Present
4034,135,2025-01-14,09:57:00,18:25:00,Present
4035,135,2025-01-15,09:33:00,18:22:00,Present
4036,135,2025-01-16,09:26:00,17:34:00,Present
4037,135,2025-01-17,08:54:00,16:40:00,Present
4038,135,2025-01-18,,,Absent
4039,135,2025-01-19,08:37:00,16:27:00,Present
4040,135,2025-01-20,08:35:00,17:06:00,Present
4041,135,2025-01-21,09:28:00,17:13:00,Present
4042,135,2025-01-22,,,Leave
4043,135,2025-01-23,09:31:00,18:08:00,Present
4044,135,2025-01-24,08:53:00,16:52:00,Present
4045,135,2025-01-25,09:29:00,17:40:00,Present
4046,135,2025-01-26,08:53:00,16:49:00,Present
4047,135,2025-01-27,08:46:00,17:34:00,Present
4048,135,2025-01-28,09:03:00,17:20:00,Present
4049,135,2025-01-29,09:13:00,17:26:00,Present
4050,135,2025-01-30,09:06:00,16:54:00,Present
4051,136,2025-01-01,09:21:00,17:55:00,Present
4052,136,2025-01-02,09:42:00,17:26:00,Present
4053,136,2025-01-03,09:28:00,17:34:00,Present
4054,136,2025-01-04,09:29:00,18:13:00,Present
4055,136,2025-01-05,09:58:00,18:28:00,Present
4056,136,2025-01-06,08:42:00,16:27:00,Present
4057,136,2025-01-07,,,Absent
4058,136,2025-01-08,09:32:00,17:15:00,Present
4059,136,2025-01-09,09:13:00,17:49:00,Present
4060,136,2025-01-10,08:31:00,16:17:00,Present
4061,136,2025-01-11,09:56:00,17:37:00,Present
4062,136,2025-01-12,08:32:00,16:31:00,Present
4063,136,2025-01-13,09:29:00,17:53:00,Present
4064,136,2025-01-14,08:52:00,16:40:00,Present
4065,136,2025-01-15,08:40:00,16:20:00,Present
4066,136,2025-01-16,08:59:00,17:23:00,Present
4067,136,2025-01-17,09:02:00,17:29:00,Present
4068,136,2025-01-18,09:32:00,18:16:00,Present
4069,136,2025-01-19,09:48:00,18:35:00,Present
4070,136,2025-01-20,08:53:00,17:41:00,Present
4071,136,2025-01-21,,,Leave
4072,136,2025-01-22,08:55:00,16:55:00,Present
4073,136,2025-01-23,09:15:00,17:37:00,Present
4074,136,2025-01-24,09:23:00,17:48:00,Present
4075,136,2025-01-25,,,Absent
4076,136,2025-01-26,08:54:00,16:52:00,Present
4077,136,2025-01-27,,,Leave
4078,136,2025-01-28,09:21:00,17:45:00,Present
4079,136,2025-01-29,08:49:00,16:38:00,Present
4080,136,2025-01-30,08:47:00,16:33:00,Present
4081,137,2025-01-01,09:45:00,17:34:00,Present
4082,137,2025-01-02,08:59:00,17:22:00,Present
4083,137,2025-01-03,09:33:00,17:50:00,Present
4084,137,2025-01-04,,,Leave
4085,137,2025-01-05,09:56:00,18:32:00,Present
4086,137,2025-01-06,08:33:00,16:22:00,Present
4087,137,2025-01-07,,,Leave
4088,137,2025-01-08,08:42:00,16:44:00,Present
4089,137,2025-01-09,09:15:00,17:19:00,Present
4090,137,2025-01-10,09:13:00,16:59:00,Present
4091,137,2025-01-11,08:40:00,17:19:00,Present
4092,137,2025-01-12,09:08:00,17:15:00,Present
4093,137,2025-01-13,09:33:00,17:27:00,Present
4094,137,2025-01-14,09:21:00,17:12:00,Present
4095,137,2025-01-15,08:49:00,17:26:00,Present
4096,137,2025-01-16,09:04:00,17:47:00,Present
4097,137,2025-01-17,09:36:00,17:17:00,Present
4098,137,2025-01-18,09:13:00,17:09:00,Present
4099,137,2025-01-19,09:11:00,17:15:00,Present
4100,137,2025-01-20,09:09:00,17:37:00,Present
4101,137,2025-01-21,08:47:00,16:37:00,Present
4102,137,2025-01-22,08:57:00,16:53:00,Present
4103,137,2025-01-23,08:49:00,17:23:00,Present
4104,137,2025-01-24,09:25:00,17:37:00,Present
4105,137,2025-01-25,,,Leave
4106,137,2025-01-26,08:31:00,16:52:00,Present
4107,137,2025-01-27,09:11:00,17:22:00,Present
4108,137,2025-01-28,08:47:00,17:09:00,Present
4109,137,2025-01-29,08:35:00,16:40:00,Present
4110,137,2025-01-30,08:31:00,16:52:00,Present
4111,138,2025-01-01,08:50:00,17:18:00,Present
4112,138,2025-01-02,09:16:00,17:12:00,Present
4113,138,2025-01-03,09:49:00,18:15:00,Present
4114,138,2025-01-04,,,Absent
4115,138,2025-01-05,09:19:00,17:43:00,Present
4116,138,2025-01-06,08:59:00,17:20:00,Present
4117,138,2025-01-07,08:34:00,17:20:00,Present
4118,138,2025-01-08,09:14:00,17:23:00,Present
4119,138,2025-01-09,09:43:00,18:17:00,Present
4120,138,2025-01-10,09:13:00,17:57:00,Present
4121,138,2025-01-11,09:29:00,17:15:00,Present
4122,138,2025-01-12,,,Absent
4123,138,2025-01-13,09:22:00,17:44:00,Present
4124,138,2025-01-14,08:45:00,17:30:00,Present
4125,138,2025-01-15,08:30:00,16:47:00,Present
4126,138,2025-01-16,09:03:00,17:49:00,Present
4127,138,2025-01-17,09:46:00,17:58:00,Present
4128,138,2025-01-18,08:35:00,16:29:00,Present
4129,138,2025-01-19,08:52:00,17:02:00,Present
4130,138,2025-01-20,09:54:00,18:36:00,Present
4131,138,2025-01-21,08:34:00,17:00:00,Present
4132,138,2025-01-22,09:18:00,17:02:00,Present
4133,138,2025-01-23,09:43:00,17:24:00,Present
4134,138,2025-01-24,09:32:00,18:00:00,Present
4135,138,2025-01-25,,,Leave
4136,138,2025-01-26,08:54:00,16:37:00,Present
4137,138,2025-01-27,08:42:00,16:42:00,Present
4138,138,2025-01-28,08:50:00,17:23:00,Present
4139,138,2025-01-29,09:34:00,17:28:00,Present
4140,138,2025-01-30,08:44:00,16:59:00,Present
4141,139,2025-01-01,08:47:00,16:32:00,Present
4142,139,2025-01-02,09:03:00,17:10:00,Present
4143,139,2025-01-03,09:11:00,17:09:00,Present
4144,139,2025-01-04,09:30:00,17:26:00,Present
4145,139,2025-01-05,09:24:00,17:50:00,Present
4146,139,2025-01-06,09:01:00,17:46:00,Present
4147,139,2025-01-07,09:21:00,17:10:00,Present
4148,139,2025-01-08,,,Absent
4149,139,2025-01-09,08:46:00,16:59:00,Present
4150,139,2025-01-10,08:58:00,17:32:00,Present
4151,139,2025-01-11,09:32:00,18:13:00,Present
4152,139,2025-01-12,09:53:00,18:24:00,Present
4153,139,2025-01-13,08:48:00,17:24:00,Present
4154,139,2025-01-14,09:36:00,17:28:00,Present
4155,139,2025-01-15,09:03:00,16:52:00,Present
4156,139,2025-01-16,09:33:00,17:32:00,Present
4157,139,2025-01-17,09:57:00,18:34:00,Present
4158,139,2025-01-18,09:22:00,17:53:00,Present
4159,139,2025-01-19,08:32:00,16:15:00,Present
4160,139,2025-01-20,,,Leave
4161,139,2025-01-21,08:43:00,16:58:00,Present
4162,139,2025-01-22,08:30:00,16:48:00,Present
4163,139,2025-01-23,08:41:00,16:32:00,Present
4164,139,2025-01-24,08:55:00,17:06:00,Present
4165,139,2025-01-25,,,Absent
4166,139,2025-01-26,09:44:00,18:15:00,Present
4167,139,2025-01-27,08:48:00,17:15:00,Present
4168,139,2025-01-28,09:18:00,17:50:00,Present
